Date,month,TV,NP,TV_1,TV_2,TV_3,sales
2017-06-22,6,1858.0388943366393,781.7492414770941,1784.9787813831852,1833.432452273827,1718.6821641771228,1990.367375507788
2017-06-23,6,1727.2919501681736,751.3266963637396,1858.0388943366393,1784.9787813831852,1833.432452273827,2076.6572707101373
2017-06-24,6,1937.269708933684,745.2875552315544,1727.2919501681736,1858.0388943366393,1784.9787813831852,2052.651257393778
2017-06-25,6,1856.6976997713418,729.5647116050178,1937.269708933684,1727.2919501681736,1858.0388943366393,2113.3294193350416
2017-06-26,6,1774.4266837203393,689.2003623227134,1856.6976997713418,1937.269708933684,1727.2919501681736,2037.883534015798
2017-06-27,6,1871.8965472134744,738.4279433658032,1774.4266837203393,1856.6976997713418,1937.269708933684,2008.8044509582414
2017-06-28,6,1801.366254846074,723.1757051976634,1871.8965472134744,1774.4266837203393,1856.6976997713418,2072.8057331704604
2017-06-29,6,1896.762223993753,719.9915658343247,1801.366254846074,1871.8965472134744,1774.4266837203393,2051.370453307372
2017-06-30,6,1744.5166481578815,590.4416193119603,1896.762223993753,1801.366254846074,1871.8965472134744,1982.233871452181
2018-06-01,6,1890.4403631819885,704.9445648779514,1744.5166481578815,1896.762223993753,1801.366254846074,2102.4766336357698
2018-06-02,6,1826.2914956622733,679.1672431224872,1890.4403631819885,1744.5166481578815,1896.762223993753,2151.1947245094398
2018-06-03,6,1842.8192499877764,773.2261221229282,1826.2914956622733,1890.4403631819885,1744.5166481578815,2083.219574762534
2018-06-04,6,1866.5434843965463,699.657046231104,1842.8192499877764,1826.2914956622733,1890.4403631819885,2080.3223673677026
2018-06-05,6,1846.0022304273705,682.3072923726054,1866.5434843965463,1842.8192499877764,1826.2914956622733,2049.575278947249
2018-06-06,6,1801.3346151433275,795.0544545960186,1846.0022304273705,1866.5434843965463,1842.8192499877764,1941.6568599571592
2018-06-07,6,1996.8381691861314,778.7944820916529,1801.3346151433275,1846.0022304273705,1866.5434843965463,2032.0213991360406
2018-06-08,6,1926.8581422582342,740.7570559146977,1996.8381691861314,1801.3346151433275,1846.0022304273705,2069.5706465753774
2018-06-09,6,1764.7991412518675,737.6824615264095,1926.8581422582342,1996.8381691861314,1801.3346151433275,2059.589686936829
2018-06-10,6,1819.213657195973,768.2310987839919,1764.7991412518675,1926.8581422582342,1996.8381691861314,1997.2873751588684
2018-06-11,6,2027.1179822279878,706.7430695593501,1819.213657195973,1764.7991412518675,1926.8581422582342,2054.569777562837
2018-06-12,6,1855.7807252445782,752.2406473162388,2027.1179822279878,1819.213657195973,1764.7991412518675,2088.7174875529763
2018-06-13,6,2012.8494219185432,743.4144935481348,1855.7807252445782,2027.1179822279878,1819.213657195973,2036.972429307499
2018-06-14,6,1887.1725037759518,737.0040781146932,2012.8494219185432,1855.7807252445782,2027.1179822279878,2000.0480922006009
2018-06-15,6,1829.6683604283492,724.2471269718122,1887.1725037759518,2012.8494219185432,1855.7807252445782,2108.5750252098624
2018-06-16,6,1974.5263022535955,753.6502319043025,1829.6683604283492,1887.1725037759518,2012.8494219185432,2021.641389831403
2018-06-17,6,1827.4226334541179,648.4699832826802,1974.5263022535955,1829.6683604283492,1887.1725037759518,2001.6017626664338
2018-06-18,6,1722.74496099055,730.9580494039343,1827.4226334541179,1974.5263022535955,1829.6683604283492,2066.7535700777203
2018-06-19,6,1836.1428329723783,702.532208142244,1722.74496099055,1827.4226334541179,1974.5263022535955,2023.3861608329732
2018-06-20,6,1752.625095205045,740.9901402329718,1836.1428329723783,1722.74496099055,1827.4226334541179,1908.7810543344503
2018-06-21,6,1835.1976302022774,720.8705703788376,1752.625095205045,1836.1428329723783,1722.74496099055,1979.3390342701048
2018-06-22,6,1746.350821244573,731.2585713822818,1835.1976302022774,1752.625095205045,1836.1428329723783,2054.807999362639
2018-06-23,6,1677.087431444709,687.9836063772524,1746.350821244573,1835.1976302022774,1752.625095205045,2014.596675674191
2018-06-24,6,1723.6958846187813,729.6875222451614,1677.087431444709,1746.350821244573,1835.1976302022774,2022.092175580582
2018-06-25,6,1709.143391757822,686.9114282829738,1723.6958846187813,1677.087431444709,1746.350821244573,2054.7083186301807
2018-06-26,6,1822.0910301064807,744.4272508549114,1709.143391757822,1723.6958846187813,1677.087431444709,2005.9605850314433
2018-06-27,6,2004.0373916022886,723.4805404048135,1822.0910301064807,1709.143391757822,1723.6958846187813,2139.0634212222453
2018-06-28,6,1928.7303921110756,716.722711040078,2004.0373916022886,1822.0910301064807,1709.143391757822,2019.8722573005819
2018-06-29,6,1714.291315596707,785.9407180307878,1928.7303921110756,2004.0373916022886,1822.0910301064807,2137.860879604463
2018-06-30,6,1923.6583647121852,771.9532391418579,1714.291315596707,1928.7303921110756,2004.0373916022886,1966.4552634507236
2019-06-01,6,1883.288754659272,794.4657631143793,1923.6583647121852,1714.291315596707,1928.7303921110756,2013.4233404068652
2019-06-02,6,2035.1443857819463,780.6110729567339,1883.288754659272,1923.6583647121852,1714.291315596707,2063.192136457981
2019-06-03,6,2025.6256579261733,808.082137047274,2035.1443857819463,1883.288754659272,1923.6583647121852,2078.4987108669748
2019-06-04,6,1813.309791146385,716.9826641196962,2025.6256579261733,2035.1443857819463,1883.288754659272,2136.9146361427975
2019-06-05,6,1702.5866925766895,697.4426423438853,1813.309791146385,2025.6256579261733,2035.1443857819463,2107.1582662061423
2019-06-06,6,1792.7491168515703,722.5877597655714,1702.5866925766895,1813.309791146385,2025.6256579261733,2014.9753318037237
2019-06-07,6,1918.9871795639162,733.865375445472,1792.7491168515703,1702.5866925766895,1813.309791146385,1957.7387846191918
2019-06-08,6,1795.9333175218412,725.8917622307256,1918.9871795639162,1792.7491168515703,1702.5866925766895,2057.2608808735667
2019-06-09,6,1736.1063650085382,802.8293239151978,1795.9333175218412,1918.9871795639162,1792.7491168515703,2041.964842796684
2019-06-10,6,1732.0380697986927,786.3321660166478,1736.1063650085382,1795.9333175218412,1918.9871795639162,1948.9468790679837
2019-06-11,6,1960.602602656175,705.6789118313192,1732.0380697986927,1736.1063650085382,1795.9333175218412,2059.0946139615135
2019-06-12,6,1823.8248007353245,726.7680838550729,1960.602602656175,1732.0380697986927,1736.1063650085382,1936.4043572642772
2019-06-13,6,1830.7426704138377,686.3574800489816,1823.8248007353245,1960.602602656175,1732.0380697986927,1958.1577163111613
2019-06-14,6,1925.0399101581804,789.8851974412436,1830.7426704138377,1823.8248007353245,1960.602602656175,2100.482500851228
2019-06-15,6,1743.60930860091,694.6852763561203,1925.0399101581804,1830.7426704138377,1823.8248007353245,2063.7803312299575
2019-06-16,6,1582.381984118056,758.5808616748129,1743.60930860091,1925.0399101581804,1830.7426704138377,2070.1171396641657
2019-06-17,6,1924.4481503324093,786.7430106100029,1582.381984118056,1743.60930860091,1925.0399101581804,2025.0783454877082
2019-06-18,6,1903.402591991397,676.1553671447441,1924.4481503324093,1582.381984118056,1743.60930860091,1996.3923865643258
2019-06-19,6,1821.8484469793657,725.948186291922,1903.402591991397,1924.4481503324093,1582.381984118056,2062.673905629101
2019-06-20,6,1844.6973985081568,711.1206929158064,1821.8484469793657,1903.402591991397,1924.4481503324093,2081.36056624308
2019-06-21,6,1702.825331302279,753.5675305727127,1844.6973985081568,1821.8484469793657,1903.402591991397,2067.579289238619
2019-06-22,6,2051.647323598293,744.8908222766008,1702.825331302279,1844.6973985081568,1821.8484469793657,2009.738460080511
2019-06-23,6,1796.2834833202573,725.7396251127091,2051.647323598293,1702.825331302279,1844.6973985081568,2058.351263324586
2019-06-24,6,1831.0997548637158,739.0686191357495,1796.2834833202573,2051.647323598293,1702.825331302279,1981.72903613937
2019-06-25,6,1858.1819827591432,742.8793332754485,1831.0997548637158,1796.2834833202573,2051.647323598293,2043.8308996298329
2019-06-26,6,1808.867590305378,716.4394269567111,1858.1819827591432,1831.0997548637158,1796.2834833202573,2108.6896091608496
2019-06-27,6,1813.2406373894542,806.8591423921291,1808.867590305378,1858.1819827591432,1831.0997548637158,2051.9107724068094
2019-06-28,6,2022.7292390444777,809.6182088669425,1813.2406373894542,1808.867590305378,1858.1819827591432,2040.116725763921
2019-06-29,6,1842.9822622698757,743.3699430130636,2022.7292390444777,1813.2406373894542,1808.867590305378,2011.536765271803
2019-06-30,6,1836.6939056564504,705.4006494829204,1842.9822622698757,2022.7292390444777,1813.2406373894542,2050.1145829284333
2017-07-01,7,1907.922537966391,774.7730577631761,1836.6939056564504,1842.9822622698757,2022.7292390444777,2024.430807566094
2017-07-02,7,1935.1600052499514,796.6529428182896,1907.922537966391,1836.6939056564504,1842.9822622698757,2107.9190234158123
2017-07-03,7,1998.863476537048,754.9368542637385,1935.1600052499514,1907.922537966391,1836.6939056564504,2008.1319998391298
2017-07-04,7,1892.3382713263443,791.2459920445267,1998.863476537048,1935.1600052499514,1907.922537966391,1998.0078443052485
2017-07-05,7,1886.3559272745072,763.2977669308699,1892.3382713263443,1998.863476537048,1935.1600052499514,1955.8307416627881
2017-07-06,7,1887.9424618803753,784.4181454255188,1886.3559272745072,1892.3382713263443,1998.863476537048,2079.478700408627
2017-07-07,7,2040.7495881745606,773.5595944540977,1887.9424618803753,1886.3559272745072,1892.3382713263443,2019.6102340612294
2017-07-08,7,1899.218616352331,737.1115211442968,2040.7495881745606,1887.9424618803753,1886.3559272745072,2031.6984537719557
2017-07-09,7,2079.888189626076,794.2182622291198,1899.218616352331,2040.7495881745606,1887.9424618803753,2012.0665417584773
2017-07-10,7,1900.30248056644,725.9428772130177,2079.888189626076,1899.218616352331,2040.7495881745606,2088.100902127985
2017-07-11,7,1692.0986862415846,710.874178777828,1900.30248056644,2079.888189626076,1899.218616352331,2035.4754194789743
2017-07-12,7,1948.2277546240996,771.2894915935826,1692.0986862415846,1900.30248056644,2079.888189626076,2022.7283465825842
2017-07-13,7,2008.0160908599055,805.67169794066,1948.2277546240996,1692.0986862415846,1900.30248056644,2097.6138677772824
2017-07-14,7,1948.7411606671003,799.5999775436836,2008.0160908599055,1948.2277546240996,1692.0986862415846,2071.4969546044167
2017-07-15,7,2051.022031073371,774.3188156700152,1948.7411606671003,2008.0160908599055,1948.2277546240996,2052.7225910894335
2017-07-16,7,1901.8954616014598,768.9453037531185,2051.022031073371,1948.7411606671003,2008.0160908599055,2058.7510734126745
2017-07-17,7,1787.849573763378,801.16467710797,1901.8954616014598,2051.022031073371,1948.7411606671003,2034.9555824601189
2017-07-18,7,1866.418965425814,780.8824155901871,1787.849573763378,1901.8954616014598,2051.022031073371,2087.90634768268
2017-07-19,7,1848.4243972572647,770.3549339562371,1866.418965425814,1787.849573763378,1901.8954616014598,2062.363146114198
2017-07-20,7,1840.768642235617,796.9691570085741,1848.4243972572647,1866.418965425814,1787.849573763378,1982.0417130114204
2017-07-21,7,2202.3252500791527,748.8294372931224,1840.768642235617,1848.4243972572647,1866.418965425814,2104.549817289421
2017-07-22,7,1957.2633910697477,795.2907015250508,2202.3252500791527,1840.768642235617,1848.4243972572647,2047.2696818493353
2017-07-23,7,1767.5151410533786,793.5307116805911,1957.2633910697477,2202.3252500791527,1840.768642235617,2076.5069524263704
2017-07-24,7,2134.9729561506356,832.2223357576901,1767.5151410533786,1957.2633910697477,2202.3252500791527,2090.9400133563713
2017-07-25,7,1881.3831897095415,784.7025521144545,2134.9729561506356,1767.5151410533786,1957.2633910697477,2124.3343555610063
2017-07-26,7,2018.9495159989037,786.6011609938373,1881.3831897095415,2134.9729561506356,1767.5151410533786,2003.6212503195347
2017-07-27,7,1936.1472817866486,775.0194706102865,2018.9495159989037,1881.3831897095415,2134.9729561506356,1997.34992254763
2017-07-28,7,1873.7443711534474,838.2932823578127,1936.1472817866486,2018.9495159989037,1881.3831897095415,1972.9991047009544
2017-07-29,7,2138.7901443946766,771.8398192627052,1873.7443711534474,1936.1472817866486,2018.9495159989037,2055.4080454245195
2017-07-30,7,2000.7423708423464,840.3377698900983,2138.7901443946766,1873.7443711534474,1936.1472817866486,2063.2444015728665
2017-07-31,7,1948.7874325544478,783.093812088478,2000.7423708423464,2138.7901443946766,1873.7443711534474,2049.253149332262
2018-07-01,7,2187.0336428435185,838.7610606808644,1948.7874325544478,2000.7423708423464,2138.7901443946766,2089.342866624397
2018-07-02,7,1908.3168233614554,756.3973471850242,2187.0336428435185,1948.7874325544478,2000.7423708423464,2017.616627774207
2018-07-03,7,2003.776814570863,755.8850162416395,1908.3168233614554,2187.0336428435185,1948.7874325544478,2036.9543320476005
2018-07-04,7,1802.9967295182978,789.9327889697051,2003.776814570863,1908.3168233614554,2187.0336428435185,2082.7112271548463
2018-07-05,7,2097.6559308505744,855.1619483277495,1802.9967295182978,2003.776814570863,1908.3168233614554,2101.3759327897783
2018-07-06,7,1891.2293561326244,763.3127055801266,2097.6559308505744,1802.9967295182978,2003.776814570863,2040.5013436790982
2018-07-07,7,1851.709881681853,761.8990291595478,1891.2293561326244,2097.6559308505744,1802.9967295182978,2099.112279777139
2018-07-08,7,1883.6653287576835,763.7318329767364,1851.709881681853,1891.2293561326244,2097.6559308505744,2063.7196151117837
2018-07-09,7,2088.2249138301113,781.3330396820038,1883.6653287576835,1851.709881681853,1891.2293561326244,2053.907094578889
2018-07-10,7,1943.120143024968,821.6450642922584,2088.2249138301113,1883.6653287576835,1851.709881681853,2076.5517923983352
2018-07-11,7,1711.779806303741,813.028689937336,1943.120143024968,2088.2249138301113,1883.6653287576835,2103.222497720921
2018-07-12,7,1812.5428404997515,765.9828758049648,1711.779806303741,1943.120143024968,2088.2249138301113,2023.2414574392562
2018-07-13,7,1947.926290357869,812.6739969273559,1812.5428404997515,1711.779806303741,1943.120143024968,2111.884569668246
2018-07-14,7,1971.770349179398,768.4465368141674,1947.926290357869,1812.5428404997515,1711.779806303741,2067.725610129433
2018-07-15,7,2020.1933638974006,764.4343280079783,1971.770349179398,1947.926290357869,1812.5428404997515,2064.7092273368025
2018-07-16,7,2095.5932526044435,784.1106168319368,2020.1933638974006,1971.770349179398,1947.926290357869,1984.6753895157988
2018-07-17,7,1942.4848243462698,774.8087924699056,2095.5932526044435,2020.1933638974006,1971.770349179398,2099.4712898947423
2018-07-18,7,1891.7609548829864,726.9761928896482,1942.4848243462698,2095.5932526044435,2020.1933638974006,2138.4291108139087
2018-07-19,7,2031.185573783471,802.458106637168,1891.7609548829864,1942.4848243462698,2095.5932526044435,2012.4954461585062
2018-07-20,7,1938.7108547693226,771.4178132916877,2031.185573783471,1891.7609548829864,1942.4848243462698,2003.1100577260404
2018-07-21,7,2001.390474314762,805.5114305247132,1938.7108547693226,2031.185573783471,1891.7609548829864,2074.016161661272
2018-07-22,7,1987.7684070441517,842.3123739247565,2001.390474314762,1938.7108547693226,2031.185573783471,2011.4734095531537
2018-07-23,7,1956.4200252706864,773.0346809274928,1987.7684070441517,2001.390474314762,1938.7108547693226,2135.790463705756
2018-07-24,7,1720.0945063808126,756.2934306249292,1956.4200252706864,1987.7684070441517,2001.390474314762,2043.5665136069656
2018-07-25,7,2031.6262958638592,780.2198134075957,1720.0945063808126,1956.4200252706864,1987.7684070441517,2052.037857314852
2018-07-26,7,1847.7247546432498,757.0197360399164,2031.6262958638592,1720.0945063808126,1956.4200252706864,1998.519388658318
2018-07-27,7,2045.192430174673,791.8633386660667,1847.7247546432498,2031.6262958638592,1720.0945063808126,2018.041562654024
2018-07-28,7,1946.8800200871012,805.5627958267033,2045.192430174673,1847.7247546432498,2031.6262958638592,1982.9645025010582
2018-07-29,7,1818.084655249371,730.1467180657439,1946.8800200871012,2045.192430174673,1847.7247546432498,2033.1760967195034
2018-07-30,7,2017.7331785635317,796.1820316514517,1818.084655249371,1946.8800200871012,2045.192430174673,1996.5629672690168
2018-07-31,7,1870.975090097814,807.0333714523775,2017.7331785635317,1818.084655249371,1946.8800200871012,2030.1999467700493
2017-08-01,8,1649.4832782552041,742.6551052056273,1870.975090097814,2017.7331785635317,1818.084655249371,2070.581135577785
2017-08-02,8,1694.3987101237492,757.4528003669943,1649.4832782552041,1870.975090097814,2017.7331785635317,2063.6318349537114
2017-08-03,8,1861.3710501395885,820.3835617565308,1694.3987101237492,1649.4832782552041,1870.975090097814,2132.941187849257
2017-08-04,8,1768.5577104614463,742.8353371882655,1861.3710501395885,1694.3987101237492,1649.4832782552041,2084.509696771709
2017-08-05,8,1822.9024094626186,706.4648934578631,1768.5577104614463,1861.3710501395885,1694.3987101237492,2119.540861579076
2017-08-06,8,1550.1262341779047,707.7620485522544,1822.9024094626186,1768.5577104614463,1861.3710501395885,2009.060287570687
2017-08-07,8,1740.3341411482775,758.5474080181172,1550.1262341779047,1822.9024094626186,1768.5577104614463,2067.802328094011
2017-08-08,8,1873.4365166315322,763.1564396964901,1740.3341411482775,1550.1262341779047,1822.9024094626186,2052.321599267011
2017-08-09,8,1877.7900213760495,737.3820873332738,1873.4365166315322,1740.3341411482775,1550.1262341779047,2059.868089198448
2017-08-10,8,1740.6758007275457,642.8731330616258,1877.7900213760495,1873.4365166315322,1740.3341411482775,2040.1593081430544
2017-08-11,8,1688.374363812224,733.1567305958051,1740.6758007275457,1877.7900213760495,1873.4365166315322,2066.1974212581345
2017-08-12,8,1640.337463779219,779.9173128875498,1688.374363812224,1740.6758007275457,1877.7900213760495,1970.7706118348763
2017-08-13,8,1926.7878844829477,691.2088497283248,1640.337463779219,1688.374363812224,1740.6758007275457,2062.3832531010926
2017-08-14,8,1751.2716771782282,735.8542620815708,1926.7878844829477,1640.337463779219,1688.374363812224,2041.5521142420653
2017-08-15,8,1760.9808213337585,683.8840386428861,1751.2716771782282,1926.7878844829477,1640.337463779219,1999.6102258723204
2017-08-16,8,1879.4982138878556,721.9659402444823,1760.9808213337585,1751.2716771782282,1926.7878844829477,2022.3287437072038
2017-08-17,8,1561.839430571566,720.7247388739936,1879.4982138878556,1760.9808213337585,1751.2716771782282,2121.5990478261906
2017-08-18,8,1657.3370386574402,812.1902874306288,1561.839430571566,1879.4982138878556,1760.9808213337585,2006.0054937343268
2017-08-19,8,1598.905806103915,745.129426627968,1657.3370386574402,1561.839430571566,1879.4982138878556,2040.3670479112673
2017-08-20,8,1899.4123221390573,799.8273650476275,1598.905806103915,1657.3370386574402,1561.839430571566,2042.1511494941612
2017-08-21,8,1749.1096131404527,771.080756110185,1899.4123221390573,1598.905806103915,1657.3370386574402,2055.47502009418
2017-08-22,8,1580.8518020608683,661.7614255679639,1749.1096131404527,1899.4123221390573,1598.905806103915,2034.622351667623
2017-08-23,8,1979.1565135420744,713.55652599761,1580.8518020608683,1749.1096131404527,1899.4123221390573,2000.464203789441
2017-08-24,8,1688.2414514930658,709.029919806662,1979.1565135420744,1580.8518020608683,1749.1096131404527,2005.4578697544898
2017-08-25,8,1787.0227856256715,773.185458907549,1688.2414514930658,1979.1565135420744,1580.8518020608683,2072.034263847952
2017-08-26,8,1776.214707215227,752.9746149993488,1787.0227856256715,1688.2414514930658,1979.1565135420744,2051.6446745784656
2017-08-27,8,1806.2438434876663,727.1650869817857,1776.214707215227,1787.0227856256715,1688.2414514930658,2036.1621960084262
2017-08-28,8,1831.2976641022979,674.9442093500495,1806.2438434876663,1776.214707215227,1787.0227856256715,2022.419522147872
2017-08-29,8,1663.5336511646717,699.3105372193719,1831.2976641022979,1806.2438434876663,1776.214707215227,1996.874958881264
2017-08-30,8,1866.1415120858603,730.3417070416306,1663.5336511646717,1831.2976641022979,1806.2438434876663,2024.8127889165662
2017-08-31,8,1899.8428970558837,779.2102066959199,1866.1415120858603,1663.5336511646717,1831.2976641022979,1965.5240095071292
2018-08-01,8,1876.7552929517144,701.1800269753315,1899.8428970558837,1866.1415120858603,1663.5336511646717,1988.6930612517403
2018-08-02,8,1768.069258123708,701.4463957899227,1876.7552929517144,1899.8428970558837,1866.1415120858603,2079.0550168594095
2018-08-03,8,1763.7967270377596,688.0486547768503,1768.069258123708,1876.7552929517144,1899.8428970558837,1987.722370749781
2018-08-04,8,1821.552728711686,706.5682813560437,1763.7967270377596,1768.069258123708,1876.7552929517144,2093.8097398209447
2018-08-05,8,1574.5005523110863,762.0161225490392,1821.552728711686,1763.7967270377596,1768.069258123708,1960.0045552472297
2018-08-06,8,1771.3069151399175,671.0807742229543,1574.5005523110863,1821.552728711686,1763.7967270377596,1996.5078341509707
2018-08-07,8,1881.033630808407,759.3277816386026,1771.3069151399175,1574.5005523110863,1821.552728711686,2046.3714221663188
2018-08-08,8,1680.952806508437,712.1104057222368,1881.033630808407,1771.3069151399175,1574.5005523110863,2042.850627151875
2018-08-09,8,1788.0227701887027,726.4873615713386,1680.952806508437,1881.033630808407,1771.3069151399175,2017.440556796972
2018-08-10,8,1790.028395986271,700.548095444539,1788.0227701887027,1680.952806508437,1881.033630808407,2041.4441740757236
2018-08-11,8,1802.0455900394843,743.262524524981,1790.028395986271,1788.0227701887027,1680.952806508437,2018.6277277975823
2018-08-12,8,1772.7969008448779,732.2979644053196,1802.0455900394843,1790.028395986271,1788.0227701887027,1951.5448498604912
2018-08-13,8,1859.1293283420378,699.8030741859842,1772.7969008448779,1802.0455900394843,1790.028395986271,2038.3197377704007
2018-08-14,8,1691.3435979959231,713.5139769052876,1859.1293283420378,1772.7969008448779,1802.0455900394843,2074.3807945465146
2018-08-15,8,1727.993823389182,699.4126004749502,1691.3435979959231,1859.1293283420378,1772.7969008448779,2073.752494245614
2018-08-16,8,1712.499684412707,673.6755007833099,1727.993823389182,1691.3435979959231,1859.1293283420378,1954.122258856108
2018-08-17,8,1694.5371841091778,705.9564949936769,1712.499684412707,1727.993823389182,1691.3435979959231,2022.705005915921
2018-08-18,8,1831.5058419825593,711.1052870256427,1694.5371841091778,1712.499684412707,1727.993823389182,2022.746205392397
2018-08-19,8,1921.351590507724,719.6811872183282,1831.5058419825593,1694.5371841091778,1712.499684412707,2034.0752676206582
2018-08-20,8,1756.556969128861,751.2429620615884,1921.351590507724,1831.5058419825593,1694.5371841091778,2066.356715145043
2018-08-21,8,1804.9285405114078,733.8459886883924,1756.556969128861,1921.351590507724,1831.5058419825593,2089.9349801609883
2018-08-22,8,1722.188812713133,725.7144628516253,1804.9285405114078,1756.556969128861,1921.351590507724,2113.969827054594
2018-08-23,8,1889.2161264998435,749.6282605075131,1722.188812713133,1804.9285405114078,1756.556969128861,2034.8133261898229
2018-08-24,8,1692.86014882232,723.6116331580129,1889.2161264998435,1722.188812713133,1804.9285405114078,2034.953515871129
2018-08-25,8,1768.4282557842835,720.6198732948054,1692.86014882232,1889.2161264998435,1722.188812713133,1985.851646252914
2018-08-26,8,1907.478521955656,789.5546696608437,1768.4282557842835,1692.86014882232,1889.2161264998435,2102.6806018320726
2018-08-27,8,1922.5713287314297,731.483486355716,1907.478521955656,1768.4282557842835,1692.86014882232,1939.3629581337038
2018-08-28,8,1763.601580208472,706.0704746184651,1922.5713287314297,1907.478521955656,1768.4282557842835,2024.6801642554083
2018-08-29,8,1827.2055856919244,716.0754999934197,1763.601580208472,1922.5713287314297,1907.478521955656,2012.254721071616
2018-08-30,8,1647.370751977373,728.5702751713408,1827.2055856919244,1763.601580208472,1922.5713287314297,2019.9005494946384
2018-08-31,8,1825.101583597165,729.0419997363293,1647.370751977373,1827.2055856919244,1763.601580208472,2069.734653748483
2017-09-01,9,1900.2446165146093,630.2311923695872,1825.101583597165,1647.370751977373,1827.2055856919244,1956.1477910048425
2017-09-02,9,1758.2895336613258,605.00502984273,1900.2446165146093,1825.101583597165,1647.370751977373,1984.1677595281026
2017-09-03,9,1747.8324954717946,684.1392918467225,1758.2895336613258,1900.2446165146093,1825.101583597165,2049.2440061999278
2017-09-04,9,1589.7938781979738,664.805613030257,1747.8324954717946,1758.2895336613258,1900.2446165146093,1988.9463323099092
2017-09-05,9,1677.7981638759506,638.1093251645489,1589.7938781979738,1747.8324954717946,1758.2895336613258,1979.513189728402
2017-09-06,9,1781.4899696476234,617.4829529776995,1677.7981638759506,1589.7938781979738,1747.8324954717946,2040.7464895134735
2017-09-07,9,1708.4875638911235,672.6463624324092,1781.4899696476234,1677.7981638759506,1589.7938781979738,2036.662338517734
2017-09-08,9,1809.9932757786344,643.1299691017648,1708.4875638911235,1781.4899696476234,1677.7981638759506,2021.583145758809
2017-09-09,9,1650.835820835784,695.1997360098278,1809.9932757786344,1708.4875638911235,1781.4899696476234,2021.4246444404207
2017-09-10,9,1672.232594899615,708.6891527340345,1650.835820835784,1809.9932757786344,1708.4875638911235,2014.35620366876
2017-09-11,9,1957.0482951523404,624.9926556768166,1672.232594899615,1650.835820835784,1809.9932757786344,2013.825759083758
2017-09-12,9,1516.1580287874501,668.6797495467844,1957.0482951523404,1672.232594899615,1650.835820835784,2018.5627961453347
2017-09-13,9,1599.97641302602,622.060086023487,1516.1580287874501,1957.0482951523404,1672.232594899615,2076.920325334967
2017-09-14,9,1588.6241866585883,641.5065393541296,1599.97641302602,1516.1580287874501,1957.0482951523404,2013.686630840139
2017-09-15,9,1640.1286164719502,713.2748547586618,1588.6241866585883,1599.97641302602,1516.1580287874501,2010.4218166550806
2017-09-16,9,1813.4434603087252,681.9878127002384,1640.1286164719502,1588.6241866585883,1599.97641302602,1995.7376978382542
2017-09-17,9,1700.6744795174045,590.4134071422701,1813.4434603087252,1640.1286164719502,1588.6241866585883,2010.2233252447043
2017-09-18,9,1546.6120503894965,654.1174264603005,1700.6744795174045,1813.4434603087252,1640.1286164719502,2016.6640471521005
2017-09-19,9,1517.293884763054,643.4941935023824,1546.6120503894965,1700.6744795174045,1813.4434603087252,2056.9734567509104
2017-09-20,9,1783.5809799743529,696.2462961798146,1517.293884763054,1546.6120503894965,1700.6744795174045,2011.9983075437142
2017-09-21,9,1801.8744254540986,589.8496445253485,1783.5809799743529,1517.293884763054,1546.6120503894965,1978.550711441228
2017-09-22,9,1687.867022309686,594.0093705238647,1801.8744254540986,1783.5809799743529,1517.293884763054,2008.0471308734923
2017-09-23,9,1694.4603322476978,695.44905313829,1687.867022309686,1801.8744254540986,1783.5809799743529,1959.0347439547088
2017-09-24,9,1835.1454750440396,720.30060538971,1694.4603322476978,1687.867022309686,1801.8744254540986,2145.5640959774237
2017-09-25,9,1628.7621147734378,639.2955393892444,1835.1454750440396,1694.4603322476978,1687.867022309686,2019.9184658184042
2017-09-26,9,1796.1867944530727,668.2957219164538,1628.7621147734378,1835.1454750440396,1694.4603322476978,2032.015897287714
2017-09-27,9,1600.73044938351,685.5025014449645,1796.1867944530727,1628.7621147734378,1835.1454750440396,1945.452947098316
2017-09-28,9,1731.5583344165257,669.8271740890756,1600.73044938351,1796.1867944530727,1628.7621147734378,1916.847043709985
2017-09-29,9,1555.3095719717453,643.0684901770288,1731.5583344165257,1600.73044938351,1796.1867944530727,2041.8266444305104
2017-09-30,9,1547.1292421221347,680.7768561136943,1555.3095719717453,1731.5583344165257,1600.73044938351,1991.6239401980306
2018-09-01,9,1460.2710474299781,598.4283349601185,1547.1292421221347,1555.3095719717453,1731.5583344165257,1992.8784004615957
2018-09-02,9,1668.2882727040637,646.3936738980857,1460.2710474299781,1547.1292421221347,1555.3095719717453,1948.3771885825515
2018-09-03,9,1691.9445965660734,674.4813267897554,1668.2882727040637,1460.2710474299781,1547.1292421221347,1993.3474405633501
2018-09-04,9,1663.9186997641632,708.9867979232085,1691.9445965660734,1668.2882727040637,1460.2710474299781,1970.6859822635715
2018-09-05,9,1630.0321659523004,568.7130681960275,1663.9186997641632,1691.9445965660734,1668.2882727040637,2041.491257211677
2018-09-06,9,1720.1415564825463,693.7593783004511,1630.0321659523004,1663.9186997641632,1691.9445965660734,2043.3402485770544
2018-09-07,9,1795.474630401057,709.3277080086135,1720.1415564825463,1630.0321659523004,1663.9186997641632,2043.3824326823847
2018-09-08,9,1502.826354125918,662.9920862427641,1795.474630401057,1720.1415564825463,1630.0321659523004,1974.0285622276563
